,input_0_RMS_1,input_1_RMS_2,input_2_RMS_3,input_3_RMS_4,input_4_RMS_5,input_5_RMS_6,input_6_RMS_7,input_7_RMS_8,input_8_RMS_9,input_9_RMS_10,input_10_RMS_11,input_11_RMS_12,input_12_RMS_13,input_13_RMS_14,input_14_RMS_15,input_15_RMS_16,input_16_RMS_17,input_17_RMS_18,input_18_RMS_19,input_19_RMS_20,input_20_RMS_21,input_21_RMS_22,input_22_RMS_23,input_23_RMS_24,input_24_MAV_1,input_25_MAV_2,input_26_MAV_3,input_27_MAV_4,input_28_MAV_5,input_29_MAV_6,input_30_MAV_7,input_31_MAV_8,input_32_MAV_9,input_33_MAV_10,input_34_MAV_11,input_35_MAV_12,input_36_MAV_13,input_37_MAV_14,input_38_MAV_15,input_39_MAV_16,input_40_MAV_17,input_41_MAV_18,input_42_MAV_19,input_43_MAV_20,input_44_MAV_21,input_45_MAV_22,input_46_MAV_23,input_47_MAV_24,input_48_WL_1,input_49_WL_2,input_50_WL_3,input_51_WL_4,input_52_WL_5,input_53_WL_6,input_54_WL_7,input_55_WL_8,input_56_WL_9,input_57_WL_10,input_58_WL_11,input_59_WL_12,input_60_WL_13,input_61_WL_14,input_62_WL_15,input_63_WL_16,input_64_WL_17,input_65_WL_18,input_66_WL_19,input_67_WL_20,input_68_WL_21,input_69_WL_22,input_70_WL_23,input_71_WL_24,input_72_ZC_1,input_73_ZC_2,input_74_ZC_3,input_75_ZC_4,input_76_ZC_5,input_77_ZC_6,input_78_ZC_7,input_79_ZC_8,input_80_ZC_9,input_81_ZC_10,input_82_ZC_11,input_83_ZC_12,input_84_ZC_13,input_85_ZC_14,input_86_ZC_15,input_87_ZC_16,input_88_ZC_17,input_89_ZC_18,input_90_ZC_19,input_91_ZC_20,input_92_ZC_21,input_93_ZC_22,input_94_ZC_23,input_95_ZC_24,input_96_SSC_1,input_97_SSC_2,input_98_SSC_3,input_99_SSC_4,input_100_SSC_5,input_101_SSC_6,input_102_SSC_7,input_103_SSC_8,input_104_SSC_9,input_105_SSC_10,input_106_SSC_11,input_107_SSC_12,input_108_SSC_13,input_109_SSC_14,input_110_SSC_15,input_111_SSC_16,input_112_SSC_17,input_113_SSC_18,input_114_SSC_19,input_115_SSC_20,input_116_SSC_21,input_117_SSC_22,input_118_SSC_23,input_119_SSC_24,TRAJ_1,type,subject,trajectory,date_time,TRAJ_GT,VIDEO_STAMP,original_time,output_0
10,84.25572977548768,98.15617759468836,66.33121738668754,32.3679965397922,35.247360184842215,52.70622733605584,46.46374070175581,43.160162186905644,72.73244117998514,40.16541298181807,33.81576555395427,27.14244646305856,28.175854911608273,32.568524682582726,35.806669769751,39.13240089746603,63.07881736367606,26.011697368683958,25.37026606088316,31.195307339406035,24.688377832494382,33.49111523971693,21.993671817138676,21.72260573688157,66.1224,80.8024,55.8032,24.8672,27.2988,39.6136,35.3048,31.7196,52.8312,31.0716,26.0652,20.7172,21.7788,25.212,26.9608,30.2304,45.5332,20.5412,20.2136,23.372,19.2336,25.3916,17.1296,17.1788,-92.0,88.0,46.0,-26.0,-21.0,-6.0,-27.0,-21.0,-78.0,-31.0,-28.0,-18.0,-22.0,-17.0,-20.0,-59.0,-51.0,-21.0,-12.0,-24.0,-5.0,-9.0,-17.0,-32.0,33,18,16,44,48,44,48,50,52,40,37,40,46,52,42,34,46,28,22,11,36,48,36,26,34,19,25,22,28,31,18,29,22,17,18,11,25,19,23,28,9,9,6,4,11,15,6,3,1.0,emg_gestures,4.0,repeats_short,2018-06-18 15:12:34.944,1.0,8.204824392605452,8.973700513480912,1.0
11,53.84107354056009,44.64837735013446,39.610907588693294,31.574597384606506,34.38420567644395,51.29693558098768,44.983494750852785,42.427806919519185,65.66103258402201,37.489118421216574,32.836772070348204,26.9576408463352,27.965164043859996,32.69518619001886,35.27407546626842,33.92978042958722,54.696738476804995,23.435050672016907,23.639458538638316,22.34225592906858,24.41576539861079,34.1681372041263,21.474636201807936,19.979609605795606,41.0628,34.7296,30.9848,24.1552,26.3616,37.662,33.662,32.2524,50.0576,29.3724,25.3952,20.6376,21.5072,25.3208,26.7092,26.1804,42.9148,18.5208,18.62,17.4196,19.1,26.3864,16.7536,15.7992,52.0,13.0,24.0,-6.0,-6.0,-18.0,5.0,27.0,-146.0,-53.0,-31.0,-10.0,1.0,4.0,0.0,21.0,-122.0,-53.0,-30.0,-2.0,-2.0,-5.0,-13.0,-41.0,63,41,36,55,55,49,48,62,63,47,43,42,54,56,50,54,65,33,28,18,42,56,44,33,39,24,26,26,30,37,19,27,32,24,27,16,29,24,24,27,11,12,4,5,14,18,8,2,1.0,emg_gestures,4.0,repeats_short,2018-06-18 15:12:34.944,1.0,8.448769514914936,9.217645635790396,1.0
12,44.53468760415863,34.52373096871194,31.06320653120022,27.99884997638296,30.24368363807557,40.89642038125098,36.65388383241263,38.01074058736557,55.67817166538427,33.72161917820673,29.863864451875614,25.014307905676702,25.48562732208097,28.639406418429836,29.717664780396188,30.257713066258,48.55882206149568,20.121769305903495,22.08549750401833,20.31021417907748,21.333129165689687,28.429449519820114,19.58066393154226,17.377594770278193,34.8656,26.728,23.8396,21.6692,23.394,31.59,28.2472,29.0388,43.6268,26.1108,23.0464,19.23,19.4844,21.95,22.9532,23.3804,37.7416,15.728,17.0948,15.6832,16.7584,22.2712,14.764,13.6576,60.0,59.0,34.0,21.0,22.0,41.0,28.0,15.0,78.0,48.0,33.0,14.0,9.0,16.0,25.0,22.0,95.0,39.0,22.0,14.0,-14.0,-10.0,8.0,41.0,73,55,45,49,49,49,49,62,63,43,43,39,44,49,49,49,59,21,25,19,30,52,30,19,35,18,19,22,26,29,16,23,29,20,22,16,25,27,23,20,10,8,1,3,11,10,5,1,1.0,emg_gestures,4.0,repeats_short,2018-06-18 15:12:34.944,1.0,8.692714637224421,9.46159075809988,1.0
13,38.24188802870486,30.896893047683616,27.32278902308474,25.352703997798734,27.82216382670478,36.570993970631974,33.024239582464276,35.31613795419879,53.02093548778633,29.740934753299197,26.231477274450253,22.02909893754168,23.317993052576373,26.406832449197687,26.89872859448937,27.131059691799727,45.81738971176774,18.294611228446477,20.871243374557253,18.57928954508218,19.137795066307927,23.787021671491367,16.962841743057087,14.88994291459843,28.8988,23.71,21.298,19.7684,21.3616,27.8624,25.094,26.5224,40.558,22.7568,20.5016,17.2908,17.9712,20.0736,20.516,20.664,34.258,14.1904,16.1232,14.7612,14.6952,18.1864,12.81,11.716,63.0,67.0,23.0,16.0,18.0,22.0,37.0,49.0,70.0,22.0,6.0,9.0,23.0,35.0,28.0,30.0,56.0,19.0,-3.0,-8.0,11.0,41.0,37.0,39.0,60,50,38,36,42,47,46,52,52,38,38,36,36,48,44,47,53,18,24,20,22,43,17,13,27,17,16,16,24,25,13,17,19,13,15,13,21,26,22,20,9,3,2,1,7,11,3,2,1.0,emg_gestures,4.0,repeats_short,2018-06-18 15:12:34.944,1.0,8.936659759533905,9.705535880409364,1.0
14,33.98926301054496,25.72870770170939,24.486330880717922,23.889210953901344,27.06260150096439,37.53775699212727,34.18727248553181,34.43847267228905,48.09993347188746,26.090297046986645,23.678505020376605,20.411614340859963,22.074048110847272,26.067941997787244,27.06745647451936,25.6640994387101,40.927540849652814,16.46639001117124,19.048097017812566,17.130160536317224,17.439678896126498,22.46142470993325,15.145085011316377,12.930924174242149,25.2388,19.7104,19.306,19.0016,21.222,28.8736,26.344,26.4548,36.2292,20.1572,18.5028,16.2012,17.4196,20.4728,20.8544,19.7412,29.9852,13.126,14.7284,13.3624,13.412,17.1844,11.9032,10.2432,-99.0,-96.0,-74.0,-69.0,-70.0,-103.0,-78.0,-26.0,-235.0,-108.0,-79.0,-56.0,-52.0,-66.0,-82.0,-83.0,-139.0,-72.0,-45.0,-32.0,-26.0,-28.0,-48.0,-85.0,54,39,30,36,41,45,41,45,57,39,36,26,40,40,37,42,47,19,22,18,20,42,15,11,25,17,18,17,22,22,19,19,17,18,17,14,19,24,21,21,8,7,5,3,11,7,4,3,1.0,emg_gestures,4.0,repeats_short,2018-06-18 15:12:34.944,1.0,9.180604881843388,9.949481002718848,1.0
15,38.85651039401248,27.66538631575565,26.13097013124465,25.64319792849558,28.03962909883082,39.15818177597116,35.77175422033423,36.83278973957851,50.49020102950671,26.90301841801399,24.526345019182944,21.137672530342595,22.057950947447498,25.86378162604997,27.421269117238175,26.781396528187248,41.47476823322826,16.83387061848819,18.642285267638194,16.950763994581482,17.1132697051148,22.674717197795434,14.935983395812945,13.732341388124604,28.7068,21.3208,20.2476,20.2584,22.4144,31.0704,28.2032,28.2224,37.8532,20.7548,18.8672,16.6836,17.5604,20.9304,21.6068,20.8872,31.518,13.5208,14.4244,13.1092,13.3832,17.6476,11.6372,10.842,-90.0,-38.0,-26.0,-22.0,-15.0,-30.0,-40.0,-75.0,19.0,-18.0,-17.0,-20.0,-13.0,-9.0,-27.0,-43.0,22.0,-9.0,-3.0,-12.0,-15.0,-17.0,-18.0,-14.0,65,44,33,40,42,49,41,49,58,36,38,26,38,41,37,40,42,15,16,12,20,38,13,9,23,18,22,22,24,22,18,25,20,19,19,16,22,24,23,23,8,9,6,4,13,3,4,3,1.0,emg_gestures,4.0,repeats_short,2018-06-18 15:12:34.944,1.0,9.424550004152874,10.193426125028333,1.0
16,38.47921516871154,30.035698759975602,26.939651074206587,25.80978109167143,27.76280245220212,38.3920825171024,34.407191108836535,36.6218459392751,56.834017982190915,29.64440588036805,25.678995307449238,21.450762224219446,22.50943802052819,25.583447773902563,26.751134555379142,26.82606941018382,50.294460927621046,18.547549703397483,19.620733931226937,17.372011973286227,18.163028381853067,23.670471055726797,15.024513303265433,15.045916389505825,28.2996,23.5512,20.9016,19.7296,21.5284,29.7288,26.402,26.8996,41.5192,22.6356,19.8356,16.548,17.4956,20.3104,20.6168,20.0908,36.3848,14.2524,14.934,13.4708,14.1212,18.4696,11.62,11.6812,39.0,23.0,19.0,8.0,4.0,14.0,0.0,-26.0,99.0,29.0,4.0,-3.0,-1.0,6.0,17.0,9.0,-12.0,-19.0,-35.0,-17.0,3.0,16.0,14.0,27.0,64,46,40,37,39,47,35,48,54,34,34,29,39,47,40,44,42,20,17,13,23,33,12,12,20,18,21,20,21,24,11,22,17,13,17,13,23,21,19,19,13,9,4,4,12,3,3,2,1.0,emg_gestures,4.0,repeats_short,2018-06-18 15:12:34.944,1.0,9.668495126462357,10.437371247337817,1.0
17,36.29918456384385,29.81168227390061,27.361900518787067,26.183865260881557,29.047843293435744,43.78510248931707,37.780434089618396,36.93267388099594,57.95519993926343,29.829468650983376,26.300288971796487,22.0,24.00434127402791,28.24202542311723,29.417328226744182,28.823469603779486,52.925457012670186,19.583666663829835,20.34225159612377,17.67456930168314,20.016193444309035,27.505315849849826,15.400948022767949,15.311773248059808,27.1708,23.4596,21.1536,19.3924,21.4556,30.6896,26.486,26.704,41.9564,23.0572,20.6132,16.6672,18.4012,21.604,20.9288,20.55,37.0752,14.7464,15.3168,13.7016,15.2424,20.4176,11.9244,11.5024,9.0,-11.0,-4.0,-2.0,-7.0,6.0,-2.0,3.0,-26.0,-5.0,-2.0,-1.0,-12.0,-19.0,-3.0,-3.0,-26.0,-9.0,-14.0,0.0,-9.0,-18.0,-10.0,-8.0,60,45,44,36,39,41,37,52,48,36,32,33,44,48,43,47,46,18,21,22,21,31,19,17,24,20,24,25,26,30,13,24,16,14,22,15,28,23,21,18,18,13,3,3,14,1,2,3,1.0,emg_gestures,4.0,repeats_short,2018-06-18 15:12:34.944,1.0,9.91244024877184,10.6813163696473,1.0
18,33.209245700557545,27.477765556900728,25.047235376384357,22.820552140559613,24.32142265575762,37.5139653995682,32.25804085805584,29.96989823139211,43.755863607064136,26.189295523171293,24.47205753507457,19.46204511350233,19.814469460472566,23.54011045003825,24.983386479818943,24.576419592772258,37.70784533754216,17.45301120150904,18.708939039934894,15.866757702820069,16.58366666331665,22.734607979905878,12.320308437697491,12.527793101739828,23.7452,20.4012,18.0296,15.924,16.5732,23.0664,20.1852,19.7524,29.5484,18.8056,17.6648,13.5392,14.11,16.4928,16.4008,16.7788,24.356,12.4852,12.942,11.1284,11.494,14.8088,8.9332,8.9448,20.0,4.0,7.0,14.0,22.0,12.0,10.0,25.0,68.0,33.0,37.0,25.0,24.0,23.0,15.0,16.0,82.0,50.0,46.0,29.0,16.0,2.0,9.0,7.0,39,31,27,23,23,29,27,39,30,27,24,25,25,31,31,31,34,14,17,16,10,20,11,9,22,18,23,23,24,25,11,24,13,14,20,15,22,20,18,17,12,11,4,4,10,0,0,2,1.0,emg_gestures,4.0,repeats_short,2018-06-18 15:12:34.944,1.0,10.156385371081326,10.925261491956785,1.0
19,47.29527249102176,69.46901467560916,53.54194990845963,13.844811302433847,12.799437487639837,16.32020833200361,16.227137763635337,13.935738229458819,19.181167847657242,22.124258179654294,16.938063643758102,11.8479534097666,11.127120022719266,12.594157375545217,15.015072427397746,18.950155672183804,14.603561209513247,12.658372723221575,12.052617972872119,10.435688765002528,8.967987511142063,12.02189668895886,8.897302962134088,9.950738666048867,34.1116,49.1368,38.6764,10.202,9.5064,10.8828,11.6048,9.8776,12.4036,14.4604,11.734,8.4156,8.4568,9.6464,11.446,14.542,8.788,9.2728,8.024,7.394,6.7336,8.8348,7.0268,7.6852,-24.0,9.0,-14.0,1.0,2.0,-3.0,-8.0,15.0,2.0,-5.0,4.0,4.0,3.0,0.0,-8.0,14.0,-15.0,9.0,10.0,10.0,6.0,15.0,5.0,-4.0,8,6,4,5,4,9,8,9,6,7,6,5,3,6,12,10,4,4,4,3,2,5,0,0,11,13,16,14,16,15,8,16,9,13,12,10,12,13,11,12,7,7,4,5,7,0,0,1,0.0,emg_gestures,4.0,repeats_short,2018-06-18 15:12:34.944,1.0,10.40033049339081,11.169206614266269,1.0
